,Neighbourhood,VenueName,VenueCategory,VenueLatitude,VenueLongitude
2563,First Canadian Place,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
2564,First Canadian Place,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233
2565,First Canadian Place,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
2566,First Canadian Place,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
2567,First Canadian Place,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
2568,First Canadian Place,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
2569,First Canadian Place,Café Plenty,Café,43.6491179354577,-79.37831288380438
2570,First Canadian Place,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
2571,First Canadian Place,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,43.64854659465186,-79.38162406470161
2572,First Canadian Place,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
2573,First Canadian Place,Momofuku Noodle Bar,Noodle House,43.6493658716176,-79.38621652451032
2574,First Canadian Place,iQ Food Co. (First Canadian Place),Salad Place,43.64835708519922,-79.38219241858727
2575,First Canadian Place,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033
2576,First Canadian Place,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
2577,First Canadian Place,The Burger's Priest,Burger Joint,43.648476440165176,-79.38737257506915
2578,First Canadian Place,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
2579,First Canadian Place,Byblos Toronto,Mediterranean Restaurant,43.647615054171766,-79.3883810317138
2580,First Canadian Place,Pi Co.,Pizza Place,43.648651,-79.385874
2582,First Canadian Place,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
2583,First Canadian Place,Pai,Thai Restaurant,43.64792310735613,-79.38857932631602
2584,First Canadian Place,Copacabana Grilled Brazilian,Brazilian Restaurant,43.64833259480477,-79.3881514766071
2585,First Canadian Place,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
2586,First Canadian Place,Burrito Boyz,Burrito Place,43.6484455955513,-79.3879951787513
2587,First Canadian Place,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467
2588,First Canadian Place,Noodle King,Asian Restaurant,43.65170632794881,-79.38304628912547
2589,First Canadian Place,Five Guys,Burger Joint,43.648952917114954,-79.38148110862167
2590,First Canadian Place,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
2591,First Canadian Place,Thai Island,Thai Restaurant,43.64914597811404,-79.38379835292523
2592,First Canadian Place,Ruth's Chris Steak House,Steakhouse,43.6499174,-79.3857238
2593,First Canadian Place,Mercatto,Italian Restaurant,43.6502431921682,-79.38081989149896
2595,First Canadian Place,Forno Cultura,Bakery,43.648532894220665,-79.38253494049307
2596,First Canadian Place,Eggspectation Bell Trinity Square,Breakfast Spot,43.65314383888587,-79.38198016678167
2597,First Canadian Place,Fune Japanese Restaurant,Japanese Restaurant,43.64851365544565,-79.38645657820041
2598,First Canadian Place,South Street Burger,Burger Joint,43.65061154617051,-79.38109473310139
2599,First Canadian Place,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
2601,First Canadian Place,TOCA,Italian Restaurant,43.64543117726125,-79.38705858895491
2602,First Canadian Place,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
2603,First Canadian Place,Terroni,Italian Restaurant,43.650927,-79.375602
2604,First Canadian Place,Jack Astor's Bar & Grill,American Restaurant,43.645315,-79.383837
2605,First Canadian Place,Jump,American Restaurant,43.64814738516352,-79.37875242540652
2606,First Canadian Place,iQ Food Co,Salad Place,43.642851,-79.382081
2607,First Canadian Place,Leña,Latin American Restaurant,43.65175078455427,-79.37902076748435
2608,First Canadian Place,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
2609,First Canadian Place,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
2610,First Canadian Place,The Keg Steakhouse + Bar,Steakhouse,43.64667637593993,-79.37482154865866
2611,First Canadian Place,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
2612,First Canadian Place,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
2613,First Canadian Place,Tachi,Sushi Restaurant,43.650364,-79.383906
2614,First Canadian Place,McCafé,Café,43.644490691919735,-79.38110912246584
2615,First Canadian Place,Yuzu No Hana,Sushi Restaurant,43.6483011115534,-79.3883359381972
2616,First Canadian Place,FLOCK Rotisserie + Greens,Salad Place,43.65098849486318,-79.38191708712704
2617,First Canadian Place,Michael's on Simcoe,Steakhouse,43.64826881661747,-79.38632821234134
2618,First Canadian Place,Scaddabush,Italian Restaurant,43.6447367776608,-79.38535477982775
2619,First Canadian Place,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
2620,First Canadian Place,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
2621,First Canadian Place,Nota Bene,American Restaurant,43.6505120350372,-79.38813081159722
2622,First Canadian Place,Kojin,Colombian Restaurant,43.64939770725357,-79.38609106624851
2623,First Canadian Place,Gyu-Kaku Japanese BBQ,Japanese Restaurant,43.651422275497914,-79.37504693687086
2624,First Canadian Place,Fast Fresh Foods,Salad Place,43.649392411305456,-79.37812292780795
2625,First Canadian Place,Hilton Toronto Executive Lounge,Breakfast Spot,43.650363125865155,-79.38580184119992
2626,First Canadian Place,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
2627,First Canadian Place,Fresh On Front,Vegetarian / Vegan Restaurant,43.647888,-79.374586
2628,First Canadian Place,La Bettola Di Terroni,Italian Restaurant,43.65199330592565,-79.37805579614488
2630,First Canadian Place,SOCO Kitchen+Bar,Bistro,43.64280448399251,-79.38392149415381
2631,First Canadian Place,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
2632,First Canadian Place,Rialto Espresso Bar,Café,43.648059,-79.389791
2634,First Canadian Place,Smoke's Poutinerie,Poutine Place,43.64832485079356,-79.38764632711833
2635,First Canadian Place,B.GOOD,Fast Food Restaurant,43.64944998001508,-79.37730407480109
2636,First Canadian Place,La Carnita,Taco Place,43.647291470152034,-79.389929645749
2637,First Canadian Place,A&W,Fast Food Restaurant,43.645982,-79.389621
2638,First Canadian Place,Taverna Mercatto,Italian Restaurant,43.64262514139939,-79.38325673989138
2639,First Canadian Place,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
2640,First Canadian Place,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
2641,First Canadian Place,Aroma Espresso Bar,Café,43.6423209103846,-79.38374932648954
2642,First Canadian Place,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
2643,Underground city,The Keg Steakhouse & Bar,Steakhouse,43.649937252985254,-79.38419604942506
2645,Underground city,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
2646,Underground city,Maman,Café,43.64830873804684,-79.38225333898805
2647,Underground city,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
2648,Underground city,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
2649,Underground city,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
2650,Underground city,King Taps,Gastropub,43.648475974183,-79.38205778358744
2651,Underground city,Dineen Coffee,Café,43.650497,-79.378765
2652,Underground city,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
2653,Underground city,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
2654,Underground city,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
2655,Underground city,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
2656,Underground city,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
2657,Underground city,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
2658,Underground city,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
2659,Underground city,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
2660,Underground city,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
2661,Underground city,Reds Wine Tavern,Gastropub,43.64957038171473,-79.38212873483711
2662,Underground city,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
2663,Underground city,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
2664,Underground city,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233
2665,Underground city,Noodle King,Asian Restaurant,43.65170632794881,-79.38304628912547
2666,Underground city,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
2668,Underground city,Momofuku Noodle Bar,Noodle House,43.6493658716176,-79.38621652451032
2669,Underground city,Eggspectation Bell Trinity Square,Breakfast Spot,43.65314383888587,-79.38198016678167
2671,Underground city,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
2672,Underground city,Ki Modern Japanese + Bar,Japanese Restaurant,43.64710349021134,-79.37938978621831
2673,Underground city,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,43.64854659465186,-79.38162406470161
2674,Underground city,Café Plenty,Café,43.6491179354577,-79.37831288380438
2675,Underground city,iQ Food Co. (First Canadian Place),Salad Place,43.64835708519922,-79.38219241858727
2676,Underground city,Ruth's Chris Steak House,Steakhouse,43.6499174,-79.3857238
2677,Underground city,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
2678,Underground city,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467
2679,Underground city,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
2680,Underground city,The Burger's Priest,Burger Joint,43.648476440165176,-79.38737257506915
2681,Underground city,Pi Co.,Pizza Place,43.648651,-79.385874
2682,Underground city,South Street Burger,Burger Joint,43.65061154617051,-79.38109473310139
2683,Underground city,Leña,Latin American Restaurant,43.65175078455427,-79.37902076748435
2684,Underground city,Mercatto,Italian Restaurant,43.6502431921682,-79.38081989149896
2685,Underground city,Copacabana Grilled Brazilian,Brazilian Restaurant,43.64833259480477,-79.3881514766071
2686,Underground city,Byblos Toronto,Mediterranean Restaurant,43.647615054171766,-79.3883810317138
2687,Underground city,Pai,Thai Restaurant,43.64792310735613,-79.38857932631602
2688,Underground city,Burrito Boyz,Burrito Place,43.6484455955513,-79.3879951787513
2689,Underground city,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
2690,Underground city,FLOCK Rotisserie + Greens,Salad Place,43.65098849486318,-79.38191708712704
2691,Underground city,Five Guys,Burger Joint,43.648952917114954,-79.38148110862167
2692,Underground city,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
2693,Underground city,Thai Island,Thai Restaurant,43.64914597811404,-79.38379835292523
2694,Underground city,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033
2695,Underground city,Tachi,Sushi Restaurant,43.650364,-79.383906
2696,Underground city,Terroni,Italian Restaurant,43.650927,-79.375602
2697,Underground city,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
2698,Underground city,Forno Cultura,Bakery,43.648532894220665,-79.38253494049307
2699,Underground city,Fune Japanese Restaurant,Japanese Restaurant,43.64851365544565,-79.38645657820041
2700,Underground city,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
2701,Underground city,Nota Bene,American Restaurant,43.6505120350372,-79.38813081159722
2702,Underground city,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
2703,Underground city,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
2704,Underground city,Hilton Toronto Executive Lounge,Breakfast Spot,43.650363125865155,-79.38580184119992
2705,Underground city,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
2707,Underground city,La Bettola Di Terroni,Italian Restaurant,43.65199330592565,-79.37805579614488
2709,Underground city,Kojin,Colombian Restaurant,43.64939770725357,-79.38609106624851
2710,Underground city,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
2711,Underground city,Gyu-Kaku Japanese BBQ,Japanese Restaurant,43.651422275497914,-79.37504693687086
2712,Underground city,Yuzu No Hana,Sushi Restaurant,43.6483011115534,-79.3883359381972
2713,Underground city,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
2714,Underground city,Michael's on Simcoe,Steakhouse,43.64826881661747,-79.38632821234134
2715,Underground city,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
2716,Underground city,Urban Herbivore,Vegetarian / Vegan Restaurant,43.65497185575342,-79.38085556030273
2717,Underground city,Crepe Delicious,Food Court,43.654536488277245,-79.38088885547485
2718,Underground city,Jump,American Restaurant,43.64814738516352,-79.37875242540652
2719,Underground city,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
2720,Underground city,TOCA,Italian Restaurant,43.64543117726125,-79.38705858895491
2721,Underground city,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
2722,Underground city,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
2723,Underground city,The Keg Steakhouse + Bar,Steakhouse,43.64667637593993,-79.37482154865866
2724,Underground city,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
2725,Underground city,Rialto Espresso Bar,Café,43.648059,-79.389791
2726,Underground city,Japango,Sushi Restaurant,43.65526771691681,-79.38516506734886
2727,Underground city,Queen Mother Cafe,Thai Restaurant,43.650401,-79.389156
2728,Underground city,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
2729,Underground city,Jack Astor's Bar & Grill,American Restaurant,43.645315,-79.383837
2731,Underground city,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
2732,Underground city,Little India Restaurant,Indian Restaurant,43.65031880877208,-79.38899760320798
2733,Underground city,Smoke's Poutinerie,Poutine Place,43.64832485079356,-79.38764632711833
2734,Underground city,Fresh On Front,Vegetarian / Vegan Restaurant,43.647888,-79.374586
2736,Underground city,iQ Food Co,Salad Place,43.642851,-79.382081
2737,Underground city,Trattoria Mercatto,Italian Restaurant,43.65445314470199,-79.3809741075674
2738,Underground city,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
2739,Underground city,Scaddabush,Italian Restaurant,43.6447367776608,-79.38535477982775
2740,Underground city,La Carnita,Taco Place,43.647291470152034,-79.389929645749
2741,Underground city,Pearl Diver,Gastropub,43.651481290733734,-79.37359954211877
2742,Underground city,McCafé,Café,43.644490691919735,-79.38110912246584
2743,Church and Wellesley,Smith,Breakfast Spot,43.66692666745884,-79.38142135954267
2744,Church and Wellesley,Storm Crow Manor,Theme Restaurant,43.66683985695023,-79.38159278029707
2745,Church and Wellesley,North of Brooklyn Pizzeria,Pizza Place,43.664383604568975,-79.38037571983865
2746,Church and Wellesley,The Keg Steakhouse + Bar - Keg Mansion,Steakhouse,43.66675618397813,-79.37830241801962
2748,Church and Wellesley,Hero Certified Burgers,Burger Joint,43.66562403029978,-79.38090430769088
2749,Church and Wellesley,Hair Of The Dog,Gastropub,43.66282779855822,-79.37966975971744
2750,Church and Wellesley,Sansotei Ramen 三草亭,Ramen Restaurant,43.666734794517005,-79.3853530009483
2751,Church and Wellesley,Como En Casa,Mexican Restaurant,43.66516,-79.384796
2752,Church and Wellesley,T-Swirl Crepe,Creperie,43.663452,-79.384125
2753,Church and Wellesley,Wickson Social,Gastropub,43.66590450775969,-79.38571974166427
2754,Church and Wellesley,Kawa Sushi,Japanese Restaurant,43.66389438938988,-79.38021009464505
2755,Church and Wellesley,Ginger,Vietnamese Restaurant,43.665371542785785,-79.38084590182032
2756,Church and Wellesley,Coach House Restaurant,Diner,43.66499059853204,-79.38481415727767
2757,Church and Wellesley,Tokyo Grill,Japanese Restaurant,43.665085238149395,-79.38470692554789
2758,Church and Wellesley,The Blake House,American Restaurant,43.664468354131486,-79.37747087203942
2759,Church and Wellesley,Church Street Espresso,Café,43.66829221417146,-79.38187727767004
2760,Church and Wellesley,Ethiopian House,Ethiopian Restaurant,43.6665987043968,-79.38566906742606
2761,Church and Wellesley,St. Louis Bar and Grill,Wings Joint,43.66385323730235,-79.38418742909323
2762,Church and Wellesley,Golden Diner,Diner,43.66234167901005,-79.37743376144903
2763,Church and Wellesley,Burrito Bandidos,Burrito Place,43.662962178169344,-79.38395554190546
2764,Church and Wellesley,Fresh Burger,Burger Joint,43.66521000796996,-79.38089211150631
2765,Church and Wellesley,Kinka Izakaya Original,Japanese Restaurant,43.66059636632361,-79.37889120754515
2766,Church and Wellesley,Holy Chuck,Burger Joint,43.66524054342597,-79.38472816592302
2768,Church and Wellesley,Cafe California,American Restaurant,43.66520469683527,-79.38077856538615
2769,Church and Wellesley,Mr. Tonkatsu,Japanese Restaurant,43.66438157920901,-79.38440717744646
2770,Church and Wellesley,Sabai Sabai,Thai Restaurant,43.670647205466466,-79.38485656424602
2771,Church and Wellesley,Tokyo Sushi,Sushi Restaurant,43.665885330936845,-79.38697684868161
2772,Church and Wellesley,Kothur Indian Cuisine,Indian Restaurant,43.66787229558206,-79.38565911153148
2773,Church and Wellesley,Sushi Garden,Sushi Restaurant,43.66485840073255,-79.38494112880176
2774,Church and Wellesley,Naan & Kabob,Afghan Restaurant,43.66900468266943,-79.38621916870052
2775,Church and Wellesley,Kinton Ramen,Ramen Restaurant,43.660631695006714,-79.37887964897601
2776,Church and Wellesley,Dal Moro's Fresh Pasta To Go,Italian Restaurant,43.66664070494267,-79.38540023837237
